Sector,Purchase
Finance,12730
Finance,29046
Retail,2442
Finance,20737
Retail,16296
Finance,59933
Finance,16585
Retail,36081
Finance,4162
Retail,1481
Retail,60326
Retail,46992
Retail,69108
Finance,57463
Retail,8226
Finance,36016
Retail,70515
Finance,17056
Retail,10294
Retail,87520
Retail,60828
Finance,45754
Retail,101965
Finance,37322
Finance,16490
Finance,51422
Retail,45005
Finance,71580
Finance,21846
Retail,45340
Finance,53
Finance,32560
Finance,7041
Retail,5972
Retail,18715
Retail,32986
Finance,3305
Retail,11811
Finance,11454
Retail,2686
Retail,49692
Finance,4138
Retail,31759
Finance,8732
Finance,13812
Finance,56995
Finance,28753
Finance,37178
Retail,5763
Finance,14669
Retail,38598
Finance,36969
Finance,31917
Finance,30464
Finance,44028
Retail,18189
Retail,48620
Retail,6883
Finance,13936
Finance,20383
Finance,149
Finance,46091
Finance,44650
Finance,1104
Retail,18290
Retail,87152
Finance,33178
Finance,73346
Retail,51433
Finance,1757
Retail,1289
Finance,35909
Retail,62089
Finance,35082
Finance,63051
Retail,24962
Retail,52547
Finance,11561
Finance,35491
Finance,34038
Retail,24633
Retail,104522
Finance,127499
Finance,22473
Finance,11383
Retail,10154
Retail,67072
Finance,31539
Finance,40165
Retail,174290
Finance,18334
Retail,39295
Retail,13609
Finance,19842
Finance,10807
Retail,60436
Finance,87485
Retail,17821
Finance,11667
Retail,2323
Retail,37515
Retail,82294
Retail,4926
Retail,59078
Finance,9738
Retail,83779
Finance,15277
Retail,38332
Finance,52556
Finance,21524
Retail,119965
Retail,14172
Finance,157198
Finance,83207
Retail,38319
Finance,28993
Finance,18855
Retail,26002
Retail,66635
Finance,10878
Retail,31209
Finance,55
Finance,58079
Retail,31324
Finance,30068
Retail,3136
Retail,17542
Retail,17531
Finance,16479
Finance,6395
Retail,35391
Retail,66911
Finance,60373
Retail,29383
Retail,26637
Retail,3824
Retail,15627
Finance,15902
Finance,2503
Finance,57100
Retail,21536
Finance,39784
Retail,7937
Finance,47275
Retail,33453
Finance,62519
Retail,39761
Finance,35107
Retail,21314
Finance,165908
Retail,76709
Retail,48038
Retail,32497
Finance,6326
Retail,5196
Retail,15701
Retail,21805
Retail,57691
Finance,9099
Retail,167350
Retail,27586
Finance,1566
Retail,32353
Finance,41616
Retail,4977
Retail,9457
Finance,105947
Finance,541
Finance,20627
Retail,1257
Finance,52133
Retail,11550
Retail,131540
Finance,39163
Finance,363256
Retail,14335
Retail,49700
Retail,22306
Finance,77394
Finance,26339
Finance,27181
Retail,74356
Finance,81664
Finance,2194
Retail,9048
Retail,49755
Finance,79274
Retail,36637
Retail,81387
Retail,98615
Finance,42239
Finance,54210
Retail,38724
Finance,16884
Finance,8255
Finance,31858
Finance,21592
Retail,85983
Finance,52335
Retail,45877
Finance,40644
Finance,57509
Finance,102385
Finance,55357
Retail,1267
Finance,14288
Finance,11327
Finance,75599
Retail,40883
Finance,58903
Finance,13610
Retail,33685
Retail,54845
Retail,26476
Finance,35790
Retail,24445
Retail,64451
Retail,60647
Retail,25464
Retail,25653
Finance,150019
Retail,26757
Retail,80794
Retail,2528
Retail,17251
Finance,14799
Finance,9153
Retail,38487
Finance,12342
Retail,27491
Finance,13743
Retail,107822
Retail,118838
Retail,50781
Retail,47160
Finance,8268
Finance,22548
Finance,35696
Finance,148360
Finance,8891
Finance,20508
Retail,29199
Finance,52562
Finance,41369
Finance,21014
Finance,45369
Retail,43665
Finance,64376
Retail,48474
Finance,68895
Retail,16470
Finance,53895
Retail,29750
Retail,4220
Finance,37475
Retail,49897
Retail,18103
Retail,122772
Finance,30865
Finance,68499
Retail,9592
Retail,4596
Retail,10623
Retail,68795
Retail,135141
Finance,55915
Retail,4167
Finance,10157
Finance,50396
Finance,47593
Retail,30118
Retail,18846
Retail,9221
Finance,7696
Retail,7370
Finance,14864
Finance,1374
Retail,13631
Retail,37992
Finance,22344
Finance,46855
Retail,3899
Retail,33721
Retail,22429
Retail,25864
Retail,103535
Retail,10361
Retail,6184
Finance,76180
Retail,18634
Finance,77178
Retail,81112
Retail,21731
Retail,7125
Retail,42142
Retail,2731
Finance,10515
Finance,32662
Finance,59533
Retail,12763
Retail,37736
Finance,48869
Retail,72877
Finance,18730
Retail,994
Finance,48937
Retail,35906
Finance,42068
Retail,1128
Finance,9175
Finance,47890
Finance,11796
Finance,11591
Finance,11700
Retail,7665
Retail,52286
Finance,76215
Retail,21063
Retail,15634
Finance,60642
Retail,42650
Retail,86638
Finance,21316
Finance,27859
Finance,80650
Finance,71294
Retail,855
Retail,20031
Retail,13401
Retail,27311
Retail,16519
Finance,17043
Retail,271378
Retail,30458
Retail,7063
Finance,10673
Retail,38546
Finance,66634
Retail,57505
Retail,53026
Finance,35711
Finance,576
Finance,57053
Finance,13623
Finance,48684
Finance,51799
Retail,3904
Finance,39489
Retail,11031
Retail,46930
Retail,35593
Retail,14333
Finance,66130
Finance,65509
Retail,1362
Retail,12181
Retail,48314
Retail,4807
Finance,42026
Finance,4257
Retail,5220
Retail,23168
Finance,222967
Retail,14261
Retail,41251
Finance,6262
Finance,88565
Retail,74682
Finance,16363
Finance,129052
Finance,4485
Retail,11911
Finance,6660
Retail,52012
Finance,47799
Retail,37515
Retail,2668
Finance,52071
Retail,13115
Finance,6154
Finance,15327
Retail,35675
Finance,6913
Retail,75861
Finance,15310
Finance,70826
Retail,67230
Finance,17358
Finance,146272
Finance,8940
Retail,26257
Finance,17714
Finance,78962
Retail,60051
Retail,1879
Finance,9769
Retail,17669
Finance,10013
Retail,20389
Retail,80118
Finance,14424
Finance,64848
Retail,3882
Finance,7287
Retail,41365
Retail,6995
Finance,209339
Finance,42267
Retail,7289
Finance,4439
Retail,153887
Finance,15467
Finance,144649
Finance,16684
Finance,711
Finance,2225
Retail,25745
Retail,21096
Finance,22418
Finance,52363
Retail,17615
Retail,72281
Finance,70977
Retail,45094
Retail,4991
Finance,69236
Finance,50501
Finance,1713
Retail,12444
Retail,7049
Finance,66467
Retail,4079
Retail,5791
Retail,49148
Finance,1782
Retail,3683
Finance,65519
Retail,8773
Retail,13428
Retail,21381
Finance,35278
Retail,2748
Finance,54593
Finance,26429
Retail,103
Finance,9974
Retail,12240
Finance,17705
Retail,9091
Retail,41711
Retail,37324
Retail,71864
Retail,31949
Retail,176811
Retail,26560
Finance,18244
Finance,83393
Finance,112205
Retail,35525
Finance,16028
Retail,32469
Retail,198554
Retail,153721
Finance,1989
Retail,1379
Finance,4919
Finance,76645
Finance,71199
Retail,88238
Retail,85057
Finance,51243
Retail,63212
Retail,5634
Finance,15456
Finance,1825
Retail,9082
Finance,19657
Finance,41607
Finance,7461
Retail,2795
Retail,8398
Retail,27447
Retail,28710
Retail,111832
Finance,24772
Finance,39712
Finance,78565
Finance,30540
Finance,16426
Retail,37592
Finance,11641
Finance,132497
Finance,20350
Finance,12541
Retail,35526
Retail,3435
Retail,50814
Retail,7136
Finance,11992
Finance,7665
Retail,5122
Retail,25114
Retail,130936
Finance,2394
Finance,19398
Retail,16503
Finance,75810
Retail,53719
Retail,3963
Finance,80988
Finance,26882
Finance,57225
Retail,164713
Retail,13232
Finance,22570
Retail,63170
Retail,12619
Retail,16397
Retail,15132
Finance,8806
Finance,17647
Finance,250
Retail,59738
Finance,37816
Finance,28687
Retail,186050
Retail,19550
Finance,227
Finance,66804
Finance,2535
Retail,33606
Finance,7888
Finance,664
Retail,6258
Finance,25357
Finance,98749
Retail,87197
Retail,69529
Finance,27759
Retail,75651
Retail,13931
Finance,57777
Finance,36431
Finance,5781
Retail,7578
Retail,65576
Retail,82619
Retail,19640
Retail,2711
Retail,145204
Finance,1603
Retail,56287
Retail,8731
Finance,48322
Finance,13635
Finance,124089
Retail,91849
Finance,27539
Finance,112626
Retail,5508
Retail,32363
Retail,103976
Retail,28689
Retail,12194
Finance,29638
Retail,28892
Finance,13508
Finance,37187
Retail,79618
Finance,35007
Finance,9764
Finance,27133
Finance,20118
Finance,86915
Finance,74520
Retail,17846
Finance,93241
Retail,50960
Finance,73953
Finance,32254
Finance,5067
Retail,7036
Finance,15293
Retail,160630
Finance,54537
Finance,48495
Retail,47696
Retail,26214
Retail,37491
Retail,117058
Finance,4705
Finance,6642
Retail,116681
Retail,4560
Finance,17843
Retail,84629
Retail,22207
Retail,131491
Finance,6978
Finance,71025
Retail,111467
Retail,29723
Retail,32264
Finance,37625
Finance,58494
Retail,45654
Finance,53105
Finance,18345
Finance,105192
Finance,20090
Retail,31222
Finance,17678
Finance,1402
Finance,65818
Retail,5828
Retail,6482
Finance,71231
Finance,106938
Retail,148468
Retail,10771
Finance,38802
Finance,88614
Finance,6122
Retail,9601
Finance,20980
Retail,2104
Retail,73293
Finance,81350
Retail,42715
Retail,12469
Retail,25690
Finance,124633
Retail,38509
Finance,5079
Retail,47457
Finance,33059
Retail,56470
Finance,17157
Finance,174636
Retail,18229
Finance,36240
Retail,1252
Retail,84069
Retail,47993
Retail,97985
Finance,10333
Retail,27827
Retail,21074
Finance,44485
Finance,25740
Retail,21595
Retail,1584
Finance,14064
Retail,70653
Finance,54504
Retail,14533
Finance,27036
Retail,3858
Retail,36858
Retail,15996
Finance,50614
Retail,25886
Retail,73992
Retail,9754
Retail,165603
Finance,1340
Finance,59525
Retail,11842
Finance,58321
Finance,34004
Retail,141260
Retail,30759
Retail,25572
Finance,6464
Retail,4861
Retail,11254
Retail,6622
Finance,52641
Retail,22417
Finance,32189
Retail,10487
Finance,34963
Retail,62318
Finance,9411
Retail,10665
Retail,131463
Retail,46118
Retail,27993
Finance,737
Retail,40497
Retail,1824
Finance,22217
Retail,6836
Finance,36250
Retail,82714
Finance,18958
Retail,79510
Finance,29203
Finance,119226
Finance,132348
Finance,1174
Finance,19385
Retail,63524
Finance,10496
Retail,1214
Retail,36828
Retail,19888
Retail,43799
Finance,23345
Retail,93407
Finance,74171
Finance,19643
Finance,22212
Finance,15995
Finance,8537
Finance,41143
Retail,96862
Finance,27495
Finance,62813
Retail,52323
Retail,23535
Finance,80840
Finance,18230
Finance,121175
Finance,9487
Finance,11878
Finance,20561
Finance,17837
Finance,64051
Retail,1573
Retail,23359
Retail,37426
Finance,1431
Retail,33026
Retail,42588
Retail,22569
Finance,34442
Retail,4077
Finance,967
Retail,2679
Retail,39108
Retail,89630
Finance,80165
Finance,340749
Finance,13934
Retail,65703
Retail,9835
Retail,33238
Finance,19823
Retail,7688
Finance,99492
Finance,140000
Retail,10224
Finance,88797
Retail,5469
Finance,66471
Finance,34173
Retail,1058
Finance,35197
Retail,79267
Finance,23359
Retail,15634
Finance,24356
Retail,32853
Finance,1328
Finance,28152
Retail,49855
Retail,5631
Retail,25980
Retail,18523
Retail,48206
Retail,46692
Retail,18116
Finance,13080
Finance,82343
Retail,95053
Finance,44446
Finance,101903
Finance,42385
Finance,44735
Finance,65048
Retail,17421
Finance,78448
Retail,33215
Retail,26121
Retail,7745
Retail,5994
Retail,8384
Retail,37831
Finance,6445
Retail,22238
Retail,55298
Finance,131509
Retail,56719
Retail,30213
Retail,24230
Retail,30169
Retail,59645
Finance,61296
Retail,212606
Finance,49427
Retail,23152
Finance,24877
Retail,4895
Finance,39679
Retail,87536
Finance,251289
Retail,17733
Retail,95194
Retail,62814
Retail,100939
Finance,26137
Retail,5414
Finance,77172
Finance,632
Retail,68219
Finance,20459
Retail,99463
Finance,29298
Finance,31706
Finance,464
Retail,52689
Finance,10521
Retail,2331
Finance,7891
Retail,1904
Finance,26828
Finance,151854
Retail,61600
Finance,21895
Retail,21840
Finance,39787
Finance,89558
Finance,32504
Finance,65548
Retail,4883
Finance,871
Finance,9442
Retail,77800
Finance,141968
Finance,10687
Retail,12436
Finance,32104
Retail,26577
Retail,84768
Retail,5579
Retail,15808
Retail,99412
Finance,14258
Retail,52452
Finance,24489
Finance,64864
Finance,48987
Finance,74170
Finance,23696
Finance,121036
Finance,12569
Finance,45200
Retail,25609
Retail,120662
Finance,17133
Retail,114
Retail,35360
Finance,52557
Retail,24779
Retail,33370
Retail,80590
Finance,17338
Finance,1559
Finance,34590
Finance,32488
Retail,52708
Retail,40936
Finance,10261
Finance,41092
Finance,12121
Finance,133799
Finance,7193
Retail,62142
Retail,19092
Finance,96934
Retail,7266
Retail,16182
Finance,38055
Retail,5218
Retail,77110
Retail,12331
Finance,5746
Finance,35235
Retail,94212
Finance,117864
Finance,16275
Finance,2486
Retail,3297
Finance,55199
Finance,17174
Finance,233635
Finance,13219
Retail,14259
Retail,178674
Retail,60846
Retail,4871
Finance,36881
Finance,17885
Retail,32344
Retail,44447
Finance,15367
Retail,8552
Finance,14290
Retail,80322
Finance,27960
Retail,27395
Retail,21694
Finance,36684
Retail,81433
Finance,95980
Retail,15426
Retail,19106
Retail,64398
Finance,38076
Finance,53467
Retail,3605
Finance,22852
Finance,11524
Finance,45257
Retail,7433
Finance,117226
Retail,2143
Finance,19427
Retail,8750
Finance,19297
Retail,11516
Finance,40536
Finance,46153
Retail,40319
Retail,9586
Retail,2624
Finance,2975
Finance,9988
Retail,16662
Finance,3078
Retail,18756
Finance,56579
Retail,157959
Retail,13584
Finance,99059
Retail,21349
Retail,55247
Finance,105437
Finance,16305
Finance,2444
Finance,133408
Finance,54167
Retail,52926
Retail,32165
Finance,5888
Retail,129153
Finance,18056
Retail,109226
Retail,5327
Retail,27513
Finance,15709
Finance,30363
Finance,43167
Finance,48469
Finance,7756
Retail,24868
Retail,21319
Finance,119167
Retail,121041
Finance,886
Finance,64453
Finance,104810
Retail,78314
Finance,33499
Finance,9922
Finance,11226
Finance,56073
Retail,40296
Retail,63820
Retail,44123
Finance,236815
Finance,85454
Retail,1121
Finance,37223
Finance,22136
Finance,58732
Retail,32530
Finance,10296
Retail,15008
Finance,126177
Retail,51877
Retail,9827
Retail,34031
Finance,7429
Finance,1625
Finance,3210
Retail,39399
Finance,33355
Finance,18107
Finance,12450
Finance,66170
Finance,66494
Retail,38297
Finance,13829
Retail,28462
Finance,4437
Finance,22491
Finance,4138
Finance,118228
Retail,8498
Retail,4998
Retail,56009
Retail,17279
Finance,27195
Retail,6042
Retail,4283
Retail,47457
Retail,28350
Retail,12431
Finance,107962
Retail,38565
Retail,41144
Finance,50224
Finance,22908
Finance,89552
Retail,47788
Retail,18285
Finance,44873
Retail,2686
Finance,21798
Retail,41039
Retail,57577
Finance,287
Retail,2514
Retail,50241
Finance,20747
Retail,44644
Finance,3058
Retail,10536
Retail,105175
Retail,27672
Retail,1821
Retail,37690
Finance,156835
Retail,75606
Finance,72494
Finance,5330
Finance,53081
Finance,11316
Retail,26237
Finance,82543
Finance,33006
Retail,20389
Retail,7388
Retail,134222
Finance,8238
Finance,35274
Finance,3021
Retail,7845
Finance,9064
Finance,3143
Finance,22856
Retail,4785
Retail,35955
Finance,122068
Finance,6949
Retail,57311
Finance,12012
Finance,16737
Retail,10350
Retail,48573
Finance,10300
Finance,85086
Finance,32521
Finance,26681
Retail,102878
Finance,24832
Finance,3375
Finance,22095
Retail,28494
Finance,5829
Finance,853
Retail,27131
Retail,30354
Retail,23804
Finance,17164
Finance,77287
Finance,3414
Finance,7515
Finance,30037
Finance,11458
Retail,41413
Retail,18444
Finance,76949
Retail,11127
Finance,18061
Finance,50238
Finance,51213
Retail,6512
Retail,98634
Retail,181681
Finance,20897
Finance,148416
Finance,20322
Finance,90943
Finance,5288
Finance,5271
Retail,49994
Retail,38208
Finance,13273
Finance,15098
Retail,7287
Retail,7148
Finance,25184
Retail,52380
Finance,14041
Finance,25841
Finance,15726
Retail,157066
Finance,1219
Finance,6621
Finance,22744
Retail,14503
Retail,8273
Finance,40850
Finance,28524
Retail,57462
Finance,22496
Retail,18860
Finance,18537
Retail,12130
Finance,33068
Retail,51606
Finance,84950
Finance,54929
Finance,60245
Retail,8097
Retail,3872
Retail,5574
Finance,33431
Retail,45219
Finance,9524
Retail,3566
Retail,59237
Finance,54393
Finance,23751
Retail,13299
Finance,9588
Retail,7015
Finance,9283
Retail,22377
Retail,3464
Finance,53259
Finance,67445
Finance,15078
Finance,38112
Retail,50828
Retail,8125
Finance,23024
Finance,32087
Retail,68808
Retail,39860
Retail,7583
Finance,28742
Finance,16154
Retail,58202
Retail,65537
Retail,26910
Finance,37014
Retail,251019
Finance,21596
Retail,47376
Retail,13353
Finance,33738
Finance,36968
Finance,539
Finance,138035
Finance,91691
Finance,14409
Retail,27622
Finance,41115
Finance,28627
Retail,16806
Finance,32453
Retail,50325
Finance,13806
Finance,70509
Retail,86057
Retail,6563
Finance,41555
Finance,30306
Retail,83169
Retail,7553
Finance,46849
Retail,51673
Retail,30987
Retail,178520
Finance,7484
Retail,70454
Retail,61031
Finance,217
Retail,50551
Retail,98646
Retail,68117
Retail,94845
Retail,8896
Finance,45270
Retail,19446
Finance,12604
Finance,299
Finance,27239
Finance,93483
Finance,23803
Finance,264
Finance,16633
Finance,2513
Finance,8168
Finance,40045
Finance,10485
Retail,1100
Finance,40143
Finance,26177
Finance,27639
Finance,30879
Finance,3460
Finance,30399
Finance,15564
Finance,1652
Finance,11302
Retail,18268
Finance,40051
Retail,13357
Retail,25942
Finance,1316
Finance,4217
Retail,10077
Finance,130778
Finance,59057
Retail,42577
Finance,50263
Retail,33800
Finance,40045
Retail,98923
Retail,29776
Retail,146681
Retail,109576
Retail,40669
Finance,48176
Retail,10033
Retail,9723
Finance,297557
Retail,46558
Retail,1194
Retail,17717
Finance,33125
Finance,14788
Finance,102650
Finance,51400
Finance,25768
Finance,71639
Finance,30016
Finance,35712
Retail,15546
Retail,7998
Finance,3286
Finance,5362
Finance,75181
Finance,69347
Retail,32061
Finance,33662
Retail,12214
Finance,28116
Finance,14605
Retail,48844
Finance,31956
Retail,26897
Finance,22388
Retail,30337
Retail,51667
Retail,130971
Retail,6194
Retail,21094
Finance,72097
Retail,56212
Finance,25630
Retail,41400
Retail,77409
Retail,69371
Retail,26247
Retail,6183
Retail,117048
Finance,80081
Retail,61913
Finance,26110
Finance,92999
Retail,7892
Finance,4499
Retail,6363
Retail,16695
Finance,360
Retail,112166
Finance,10605
Finance,4196
Retail,188942
Retail,7767
Retail,12631
Retail,8254
Retail,23712
Finance,26610
Finance,99971
Finance,22411
Finance,97698
Retail,7755
Retail,8484
Retail,128871
Retail,29888
Finance,161255
Finance,30378
Retail,32161
Retail,2685
Finance,16763
Finance,775
Finance,14161
Finance,11673
Retail,111977
Retail,23442
Finance,20223
Finance,48031
Finance,115140
Retail,34973
Finance,23635
Retail,61001
Finance,42390
Retail,88202
Finance,56432
Finance,23293
Retail,11046
Finance,21995
Retail,15730
Finance,24114
Finance,3430
Retail,929
Finance,56194
Finance,8884
Retail,117353
Retail,13443
Finance,48388
Finance,7825
Finance,37399
Finance,24504
Finance,153555
Finance,24179
Finance,34436
Retail,9800
Finance,8487
Retail,48945
Finance,32884
Finance,8398
Finance,14701
Retail,124069
Finance,102460
Retail,12011
Finance,8729
Retail,107114
Finance,43294
